,subj_idx,trial_idx,S,X,M,v,a,z,t,rt,response
0,1,0,-1,-1,-0.7507195390597989,-0.28649486706058613,1,0.4309419264728351,0.001,0.47199746966362,1.0
1,1,1,1,1,0.9255590211222664,-1.0783236291057814,1,0.4309419264728351,0.001,0.3529990017414093,0.0
2,1,2,-1,1,0.584534704786593,-0.28649486706058613,1,0.4309419264728351,0.001,0.9639911651611328,1.0
3,1,3,1,1,-0.23024686606651446,-1.0783236291057814,1,0.4309419264728351,0.001,0.2590002119541168,0.0
4,1,4,1,1,0.35778683567785646,-1.0783236291057814,1,0.4309419264728351,0.001,0.15600013732910156,0.0
5,1,5,-1,-1,-1.4020932403517135,-0.28649486706058613,1,0.4309419264728351,0.001,0.2340002954006195,1.0
6,1,6,-1,-1,-1.7556792589115362,-0.28649486706058613,1,0.4309419264728351,0.001,0.9749910235404968,0.0
7,1,7,-1,1,1.7052820236715869,-0.28649486706058613,1,0.4309419264728351,0.001,0.38899853825569153,0.0
8,1,8,1,-1,-0.8092241113558843,-1.0783236291057814,1,0.4309419264728351,0.001,0.6709949374198914,0.0
9,1,9,1,1,1.245017959074534,-1.0783236291057814,1,0.4309419264728351,0.001,0.2969997227191925,0.0
10,1,10,-1,-1,1.662519767910056,-0.28649486706058613,1,0.4309419264728351,0.001,0.3169994652271271,0.0
11,1,11,-1,1,1.27043341604793,-0.28649486706058613,1,0.4309419264728351,0.001,1.903032898902893,0.0
12,1,12,-1,1,0.12645081172170625,-0.28649486706058613,1,0.4309419264728351,0.001,0.38899853825569153,0.0
13,1,13,-1,-1,-1.8374832275285646,-0.28649486706058613,1,0.4309419264728351,0.001,0.11200004816055298,0.0
14,1,14,-1,-1,-0.1928988455466038,-0.28649486706058613,1,0.4309419264728351,0.001,1.0299921035766602,0.0
15,1,15,1,-1,-0.08855510095381991,-1.0783236291057814,1,0.4309419264728351,0.001,0.9069918990135193,0.0
16,1,16,1,1,1.0450408308323607,-1.0783236291057814,1,0.4309419264728351,0.001,0.202000230550766,0.0
17,1,17,1,-1,0.8417534210428455,-1.0783236291057814,1,0.4309419264728351,0.001,0.7669937014579773,0.0
18,1,18,1,1,0.6475039795201909,-1.0783236291057814,1,0.4309419264728351,0.001,0.27699998021125793,1.0
19,1,19,-1,1,1.285926619404309,-0.28649486706058613,1,0.4309419264728351,0.001,0.251000314950943,0.0
20,1,20,1,-1,0.028572789199081017,-1.0783236291057814,1,0.4309419264728351,0.001,0.6619950532913208,1.0
21,1,21,-1,1,0.6985591177165807,-0.28649486706058613,1,0.4309419264728351,0.001,0.38199862837791443,0.0
22,1,22,1,1,0.1414859136571493,-1.0783236291057814,1,0.4309419264728351,0.001,0.3389991819858551,0.0
23,1,23,-1,-1,-0.2961409813220246,-0.28649486706058613,1,0.4309419264728351,0.001,0.572996199131012,0.0
24,1,24,1,1,0.4947819304278379,-1.0783236291057814,1,0.4309419264728351,0.001,0.2759999930858612,0.0
25,1,25,-1,-1,-1.195899331071009,-0.28649486706058613,1,0.4309419264728351,0.001,0.5299967527389526,0.0
26,1,26,-1,-1,1.2354834011131846,-0.28649486706058613,1,0.4309419264728351,0.001,0.3039996325969696,0.0
27,1,27,1,-1,-0.33140256588387684,-1.0783236291057814,1,0.4309419264728351,0.001,0.2929997742176056,0.0
28,1,28,1,1,-0.350804985743184,-1.0783236291057814,1,0.4309419264728351,0.001,0.8739923238754272,0.0
29,1,29,-1,1,-0.5909841855915814,-0.28649486706058613,1,0.4309419264728351,0.001,0.6939946413040161,0.0
30,1,30,1,1,0.7170682871778438,-1.0783236291057814,1,0.4309419264728351,0.001,0.14100010693073273,0.0
31,1,31,1,-1,-0.8458713330245196,-1.0783236291057814,1,0.4309419264728351,0.001,0.4659975469112396,0.0
32,1,32,1,-1,0.7025823995742551,-1.0783236291057814,1,0.4309419264728351,0.001,1.3170055150985718,0.0
33,1,33,1,-1,0.2291482524295092,-1.0783236291057814,1,0.4309419264728351,0.001,0.4439978301525116,1.0
34,1,34,-1,-1,-1.8380860728147237,-0.28649486706058613,1,0.4309419264728351,0.001,0.9019919633865356,0.0
35,1,35,-1,1,1.2700009837392658,-0.28649486706058613,1,0.4309419264728351,0.001,2.0150363445281982,0.0
36,1,36,-1,-1,0.4629249222049465,-0.28649486706058613,1,0.4309419264728351,0.001,0.3979984223842621,0.0
37,1,37,1,-1,0.42648617143640566,-1.0783236291057814,1,0.4309419264728351,0.001,1.5640170574188232,0.0
38,1,38,-1,-1,0.13285709649819322,-0.28649486706058613,1,0.4309419264728351,0.001,2.509000539779663,0.0
39,1,39,1,-1,-1.559664242351596,-1.0783236291057814,1,0.4309419264728351,0.001,0.6889947056770325,1.0
40,1,40,1,1,0.58450427868437,-1.0783236291057814,1,0.4309419264728351,0.001,0.18200019001960754,0.0
41,1,41,-1,1,0.24398981073129145,-0.28649486706058613,1,0.4309419264728351,0.001,0.21200025081634521,0.0
42,1,42,-1,1,0.0698954189030101,-0.28649486706058613,1,0.4309419264728351,0.001,0.20900024473667145,0.0
43,1,43,1,-1,-0.016288538525007223,-1.0783236291057814,1,0.4309419264728351,0.001,0.37999865412712097,0.0
44,1,44,1,1,0.8657525930148866,-1.0783236291057814,1,0.4309419264728351,0.001,0.3449991047382355,0.0
45,1,45,-1,-1,0.08914388341097279,-0.28649486706058613,1,0.4309419264728351,0.001,0.30199965834617615,0.0
46,1,46,1,1,1.8705480064577709,-1.0783236291057814,1,0.4309419264728351,0.001,0.46299758553504944,0.0
47,1,47,1,-1,-0.5715137415847737,-1.0783236291057814,1,0.4309419264728351,0.001,0.27100005745887756,0.0
48,1,48,-1,1,1.6872738441729602,-0.28649486706058613,1,0.4309419264728351,0.001,0.5809960961341858,1.0
49,1,49,-1,-1,-1.4523141540839384,-0.28649486706058613,1,0.4309419264728351,0.001,1.1689985990524292,0.0
50,1,50,-1,-1,-1.4313145822840274,-0.28649486706058613,1,0.4309419264728351,0.001,0.493997186422348,1.0
51,1,51,1,1,1.161150311137715,-1.0783236291057814,1,0.4309419264728351,0.001,0.3779986798763275,0.0
