,subj_idx,trial_idx,S,X,M,v,a,z,t,rt,response
0,1,0,-1,-1,-0.37595361094558244,-0.5426632623333594,1.8753511911547665,0.5093051299246693,0.7332351644399921,3.8371925354003906,0.0
1,1,1,1,1,0.2579478958580226,-0.4740555960638057,1.8753511911547665,0.6240309884146408,0.7332351644399921,3.2672338485717773,0.0
2,1,2,-1,1,0.04025574269223353,-0.4747924319207909,1.8753511911547665,0.6240309884146408,0.7332351644399921,1.2782317399978638,1.0
3,1,3,1,1,0.538047782655362,-0.4283799961541871,1.8753511911547665,0.6240309884146408,0.7332351644399921,2.578265428543091,0.0
4,1,4,-1,-1,0.3562273236949478,-0.42326727180128065,1.8753511911547665,0.5093051299246693,0.7332351644399921,3.1312437057495117,0.0
5,1,5,-1,1,-0.024854286574865547,-0.48540985730039954,1.8753511911547665,0.6240309884146408,0.7332351644399921,8.406861305236816,0.0
6,1,6,1,1,0.4406596603912194,-0.4442609768976904,1.8753511911547665,0.6240309884146408,0.7332351644399921,3.060248851776123,1.0
7,1,7,1,1,1.9087848506984348,-0.20485531495173204,1.8753511911547665,0.6240309884146408,0.7332351644399921,1.9872376918792725,0.0
8,1,8,-1,-1,0.9800117020393286,-0.32154739600660487,1.8753511911547665,0.5093051299246693,0.7332351644399921,1.59422767162323,1.0
9,1,9,-1,1,0.7274304100141851,-0.36273556702340437,1.8753511911547665,0.6240309884146408,0.7332351644399921,10.705635070800781,0.0
10,1,10,-1,-1,-2.9460318313695835,-0.9617632693870799,1.8753511911547665,0.5093051299246693,0.7332351644399921,2.425258159637451,0.0
11,1,11,1,1,1.238179159750867,-0.31421029394533795,1.8753511911547665,0.6240309884146408,0.7332351644399921,11.622005462646484,0.0
12,1,12,-1,1,2.0706386170778726,-0.14369998881359597,1.8753511911547665,0.6240309884146408,0.7332351644399921,6.590993404388428,0.0
13,1,13,1,1,1.5051986171561542,-0.27066770617788305,1.8753511911547665,0.6240309884146408,0.7332351644399921,5.926041603088379,0.0
14,1,14,-1,1,1.104439061683838,-0.3012571546862117,1.8753511911547665,0.6240309884146408,0.7332351644399921,3.2812328338623047,0.0
15,1,15,1,-1,-0.2895935933870263,-0.5633426224979454,1.8753511911547665,0.5093051299246693,0.7332351644399921,6.810977458953857,0.0
16,1,16,-1,1,1.4535286183177891,-0.24433148040711036,1.8753511911547665,0.6240309884146408,0.7332351644399921,3.2172374725341797,0.0
17,1,17,-1,-1,-2.099888023042562,-0.8237834704765965,1.8753511911547665,0.5093051299246693,0.7332351644399921,1.0422347784042358,0.0
18,1,18,1,-1,-2.397157082274415,-0.9070208288807645,1.8753511911547665,0.5093051299246693,0.7332351644399921,2.4992616176605225,0.0
19,1,19,-1,-1,-2.141227994559072,-0.8305247370327995,1.8753511911547665,0.5093051299246693,0.7332351644399921,1.1322336196899414,0.0
20,1,20,-1,1,0.9895397204086054,-0.3199936718693243,1.8753511911547665,0.6240309884146408,0.7332351644399921,3.295231819152832,1.0
21,1,21,-1,1,0.07566322205222953,-0.4690185707473825,1.8753511911547665,0.6240309884146408,0.7332351644399921,4.414150714874268,0.0
22,1,22,-1,-1,-1.5432243775237744,-0.7330089034188728,1.8753511911547665,0.5093051299246693,0.7332351644399921,1.1382335424423218,0.0
23,1,23,-1,-1,0.3750383382805611,-0.42019977903671507,1.8753511911547665,0.5093051299246693,0.7332351644399921,10.177421569824219,0.0
24,1,24,1,-1,-2.531973799549546,-0.9290052520442142,1.8753511911547665,0.5093051299246693,0.7332351644399921,3.249235153198242,1.0
25,1,25,-1,-1,-0.8949697721008575,-0.6272986929099763,1.8753511911547665,0.5093051299246693,0.7332351644399921,4.863118648529053,1.0
26,1,26,1,-1,1.2016968958558967,-0.3201594191253472,1.8753511911547665,0.5093051299246693,0.7332351644399921,17.836463928222656,1.0
27,1,27,-1,1,1.0320666999204426,-0.31305884114248206,1.8753511911547665,0.6240309884146408,0.7332351644399921,1.1882328987121582,1.0
28,1,28,1,-1,-2.7661001126049576,-0.9671839886574511,1.8753511911547665,0.5093051299246693,0.7332351644399921,2.4422590732574463,0.0
29,1,29,-1,-1,-2.3546078786405493,-0.8653203748515254,1.8753511911547665,0.5093051299246693,0.7332351644399921,3.0262513160705566,0.0
30,1,30,1,-1,0.9047708868649822,-0.36857883744250464,1.8753511911547665,0.5093051299246693,0.7332351644399921,1.5582281351089478,0.0
31,1,31,-1,-1,-2.0290313124160813,-0.812228939689412,1.8753511911547665,0.5093051299246693,0.7332351644399921,1.2502321004867554,0.0
32,1,32,-1,1,-0.3466364740304462,-0.5378825470266083,1.8753511911547665,0.6240309884146408,0.7332351644399921,5.7430548667907715,0.0
33,1,33,-1,1,1.182116131205828,-0.28859043500201176,1.8753511911547665,0.6240309884146408,0.7332351644399921,2.4682602882385254,1.0
34,1,34,-1,-1,-0.5738807243641726,-0.5749390327634784,1.8753511911547665,0.5093051299246693,0.7332351644399921,6.694985866546631,0.0
35,1,35,1,1,-0.1372981340383288,-0.5385079588756224,1.8753511911547665,0.6240309884146408,0.7332351644399921,3.488217830657959,0.0
36,1,36,-1,1,4.029825955485503,0.17578267160548522,1.8753511911547665,0.6240309884146408,0.7332351644399921,3.3272294998168945,0.0
37,1,37,-1,-1,-2.374467780071533,-0.8685589085131344,1.8753511911547665,0.5093051299246693,0.7332351644399921,1.5152287483215332,0.0
38,1,38,1,1,0.09270022015629353,-0.5010023642601371,1.8753511911547665,0.6240309884146408,0.7332351644399921,3.8871889114379883,0.0
39,1,39,-1,1,0.14801974921939653,-0.45721946642240224,1.8753511911547665,0.6240309884146408,0.7332351644399921,3.9891815185546875,0.0
40,1,40,1,-1,-0.9534110154909272,-0.6715906454862225,1.8753511911547665,0.5093051299246693,0.7332351644399921,4.418150424957275,1.0
41,1,41,-1,1,0.5595711455042971,-0.3901082043155567,1.8753511911547665,0.6240309884146408,0.7332351644399921,4.003180503845215,0.0
42,1,42,-1,-1,-1.432586193182122,-0.7149672487059872,1.8753511911547665,0.5093051299246693,0.7332351644399921,2.181246757507324,0.0
43,1,43,-1,-1,-1.43905853807015,-0.7160226873174156,1.8753511911547665,0.5093051299246693,0.7332351644399921,2.39825701713562,0.0
44,1,44,-1,-1,0.4375451706805611,-0.4100068542877462,1.8753511911547665,0.5093051299246693,0.7332351644399921,1.5302284955978394,0.0
45,1,45,1,1,0.4066402628311706,-0.4498084850023377,1.8753511911547665,0.6240309884146408,0.7332351644399921,3.036250591278076,0.0
46,1,46,1,-1,-0.2251713384534212,-0.5528373517701789,1.8753511911547665,0.5093051299246693,0.7332351644399921,1.8162298202514648,0.0
47,1,47,1,1,-0.36965683219180145,-0.5763984523482483,1.8753511911547665,0.6240309884146408,0.7332351644399921,1.7992289066314697,0.0
48,1,48,-1,1,1.1029066292735958,-0.30150704686024676,1.8753511911547665,0.6240309884146408,0.7332351644399921,2.4312584400177,1.0
49,1,49,1,1,2.9100810602936464,-0.041574973844065,1.8753511911547665,0.6240309884146408,0.7332351644399921,4.396152019500732,1.0
50,1,50,1,1,0.586026369432139,-0.42055617744828894,1.8753511911547665,0.6240309884146408,0.7332351644399921,4.713129043579102,0.0
51,1,51,1,1,1.9558797350734454,-0.19717560068587403,1.8753511911547665,0.6240309884146408,0.7332351644399921,15.875724792480469,1.0
52,1,52,1,1,1.4171194449455942,-0.2850306860286059,1.8753511911547665,0.6240309884146408,0.7332351644399921,1.9812374114990234,0.0
53,1,53,1,1,1.6624607930908715,-0.24502312519985736,1.8753511911547665,0.6240309884146408,0.7332351644399921,4.733127593994141,1.0
54,1,54,-1,-1,-1.8641467019195035,-0.7853413761619621,1.8753511911547665,0.5093051299246693,0.7332351644399921,3.9711828231811523,0.0
55,1,55,-1,1,2.6928873529878876,-0.04223052864828131,1.8753511911547665,0.6240309884146408,0.7332351644399921,1.8062293529510498,1.0
56,1,56,1,-1,-1.786508666711391,-0.8074430210008217,1.8753511911547665,0.5093051299246693,0.7332351644399921,2.8182663917541504,0.0
57,1,57,-1,-1,-1.3653077128929447,-0.7039962162527003,1.8753511911547665,0.5093051299246693,0.7332351644399921,2.9202589988708496,0.0
58,1,58,-1,1,0.15741989975454662,-0.4556865935610706,1.8753511911547665,0.6240309884146408,0.7332351644399921,5.2970871925354,1.0
59,1,59,1,-1,-2.9515551755571794,-0.9974259546699102,1.8753511911547665,0.5093051299246693,0.7332351644399921,1.3902302980422974,0.0
60,1,60,-1,-1,-2.388789077132232,-0.8708942676673657,1.8753511911547665,0.5093051299246693,0.7332351644399921,3.55021333694458,0.0
61,1,61,1,-1,-0.9539135254359852,-0.6716725892651491,1.8753511911547665,0.5093051299246693,0.7332351644399921,2.954256534576416,0.0
62,1,62,-1,-1,-1.228156794344768,-0.6816311572929452,1.8753511911547665,0.5093051299246693,0.7332351644399921,1.5882277488708496,0.0
63,1,63,1,1,1.6504123056762028,-0.2469878596271392,1.8753511911547665,0.6240309884146408,0.7332351644399921,11.057777404785156,1.0
64,1,64,1,1,-0.14994893040037405,-0.5405709112023005,1.8753511911547665,0.6240309884146408,0.7332351644399921,1.5302284955978394,0.0
65,1,65,-1,-1,-1.1464884833145836,-0.6683135899688,1.8753511911547665,0.5093051299246693,0.7332351644399921,2.675269842147827,0.0
66,1,66,1,1,0.0011564368260937874,-0.5159303146760126,1.8753511911547665,0.6240309884146408,0.7332351644399921,5.921041965484619,0.0
67,1,67,-1,1,0.14369742441418398,-0.4579243034744256,1.8753511911547665,0.6240309884146408,0.7332351644399921,2.0342400074005127,0.0
