,subj_idx,trial_idx,S,X,M,v,a,z,t,rt,response
0,1,0,-1,1,0.7858143069645172,1.1663595849267339,1.8879728686933799,0.5448691850243335,0.9424017083879145,2.89743709564209,1.0
1,1,1,-1,1,-0.6696402494058433,1.1663595849267339,1.8879728686933799,0.5292485402283739,0.9424017083879145,2.2624073028564453,1.0
2,1,2,-1,1,-0.15703420718334304,1.1663595849267339,1.8879728686933799,0.5347500770992941,0.9424017083879145,2.633424758911133,1.0
3,1,3,1,-1,1.0882519438928069,-1.404736690467552,1.8879728686933799,0.5481150925510979,0.9424017083879145,1.7963943481445312,0.0
4,1,4,-1,-1,-2.163206104507732,1.1663595849267339,1.8879728686933799,0.5132188664746965,0.9424017083879145,2.9724369049072266,1.0
5,1,5,-1,1,-0.871788002938609,1.1663595849267339,1.8879728686933799,0.527078992412253,0.9424017083879145,3.2674155235290527,1.0
6,1,6,-1,-1,-1.4404466379868015,1.1663595849267339,1.8879728686933799,0.5209758719064537,0.9424017083879145,1.4103991985321045,1.0
7,1,7,-1,-1,1.9157224771552535,1.1663595849267339,1.8879728686933799,0.556995907979269,0.9424017083879145,2.415414571762085,1.0
8,1,8,1,-1,-1.0618314957274206,-1.404736690467552,1.8879728686933799,0.5250393533980053,0.9424017083879145,2.2664074897766113,0.0
9,1,9,1,-1,0.33817206973250974,-1.404736690467552,1.8879728686933799,0.540064871242866,0.9424017083879145,1.8713933229446411,0.0
10,1,10,-1,-1,-0.9209275558046686,1.1663595849267339,1.8879728686933799,0.5265516028779021,0.9424017083879145,3.113426685333252,1.0
11,1,11,-1,1,0.205151141235966,1.1663595849267339,1.8879728686933799,0.5386372260681137,0.9424017083879145,2.3644120693206787,1.0
12,1,12,-1,-1,0.33377006489250904,1.1663595849267339,1.8879728686933799,0.5400176267901313,0.9424017083879145,1.7443950176239014,1.0
13,1,13,1,-1,-0.6310055452882873,-1.404736690467552,1.8879728686933799,0.5296631866267626,0.9424017083879145,2.8104329109191895,0.0
14,1,14,1,-1,1.074369586406646,-1.404736690467552,1.8879728686933799,0.5479661003518755,0.9424017083879145,2.0313966274261475,0.0
15,1,15,-1,1,0.09745911847639757,1.1663595849267339,1.8879728686933799,0.5374814230047184,0.9424017083879145,3.1694226264953613,1.0
16,1,16,1,-1,-0.7246328672722812,-1.404736690467552,1.8879728686933799,0.5286583327592834,0.9424017083879145,2.412414312362671,0.0
17,1,17,-1,1,2.676039131328135,1.1663595849267339,1.8879728686933799,0.5651559953796652,0.9424017083879145,2.406414031982422,1.0
18,1,18,1,1,0.3406932743499959,-1.404736690467552,1.8879728686933799,0.540091930034647,0.9424017083879145,2.3354108333587646,0.0
19,1,19,1,-1,0.9826612746938992,-1.404736690467552,1.8879728686933799,0.5469818422341405,0.9424017083879145,2.2324059009552,0.0
20,1,20,1,-1,1.0174216402374772,-1.404736690467552,1.8879728686933799,0.5473549073502978,0.9424017083879145,1.595396876335144,0.0
21,1,21,1,1,0.36197061190221724,-1.404736690467552,1.8879728686933799,0.54032028874956,0.9424017083879145,2.5074188709259033,0.0
22,1,22,1,1,0.9543748108248936,-1.404736690467552,1.8879728686933799,0.5466782581732726,0.9424017083879145,1.3973994255065918,0.0
23,1,23,1,-1,-0.36970037304644315,-1.404736690467552,1.8879728686933799,0.5324676405762668,0.9424017083879145,3.3964061737060547,0.0
24,1,24,1,-1,-0.9244147335916574,-1.404736690467552,1.8879728686933799,0.5265141767931697,0.9424017083879145,3.4404029846191406,0.0
25,1,25,1,-1,1.453367101908301,-1.404736690467552,1.8879728686933799,0.5520336856586723,0.9424017083879145,1.6613960266113281,0.0
26,1,26,-1,1,-0.41145449168559456,1.1663595849267339,1.8879728686933799,0.5320195151070272,0.9424017083879145,2.70442795753479,1.0
27,1,27,-1,1,-0.9451799090338173,1.1663595849267339,1.8879728686933799,0.5262913148506323,0.9424017083879145,3.047431468963623,1.0
28,1,28,-1,1,0.3655378560657315,1.1663595849267339,1.8879728686933799,0.5403585741455106,0.9424017083879145,2.0253963470458984,1.0
