,subj_idx,trial_idx,S,X,M,v,a,z,t,rt,response
0,1,0,-1,1,0.7858143069645172,-1.6776931027545015,1.3325322494857672,0.6148814223184759,1.374863107692906,2.093857526779175,0.0
1,1,1,-1,1,-0.6696402494058433,-1.3433398002138226,1.3325322494857672,0.5958806687762344,1.374863107692906,2.5258607864379883,0.0
2,1,2,-1,1,-0.15703420718334304,-1.4610978726793888,1.3325322494857672,0.6025726682137318,1.374863107692906,2.129857063293457,0.0
3,1,3,1,-1,1.0882519438928069,-1.2096598920207338,1.3325322494857672,0.6188297029267713,1.374863107692906,2.5048599243164062,0.0
4,1,4,-1,-1,-2.163206104507732,-1.0002314056373067,1.3325322494857672,0.5763823776151074,1.374863107692906,2.5258607864379883,0.0
5,1,5,-1,1,-0.871788002938609,-1.2969015457873747,1.3325322494857672,0.5932416584222646,1.374863107692906,2.396854877471924,0.0
6,1,6,-1,-1,-1.4404466379868015,-1.166266829770686,1.3325322494857672,0.5858179003070241,1.374863107692906,3.6088836193084717,0.0
7,1,7,-1,-1,1.9157224771552535,-1.9372604843793213,1.3325322494857672,0.6296322137967748,1.374863107692906,2.914879083633423,0.0
8,1,8,1,-1,-1.0618314957274206,-0.7157334443494163,1.3325322494857672,0.5907606674816803,1.374863107692906,2.5918641090393066,0.0
9,1,9,1,-1,0.33817206973250974,-1.037348305927506,1.3325322494857672,0.6090375161741616,1.374863107692906,2.961881160736084,0.0
10,1,10,-1,-1,-0.9209275558046686,-1.2856129956129794,1.3325322494857672,0.5926001485042137,1.374863107692906,1.9378595352172852,0.0
11,1,11,-1,1,0.205151141235966,-1.5443006541374638,1.3325322494857672,0.6073009467517358,1.374863107692906,2.0728578567504883,0.0
12,1,12,-1,-1,0.33377006489250904,-1.5738475484087884,1.3325322494857672,0.6089800486230859,1.374863107692906,2.088857650756836,0.0
13,1,13,1,-1,-0.6310055452882873,-0.8147046411614837,1.3325322494857672,0.5963850393784644,1.374863107692906,1.6508631706237793,0.0
14,1,14,1,-1,1.074369586406646,-1.2064707769417145,1.3325322494857672,0.6186484707117047,1.374863107692906,3.9548585414886475,0.0
15,1,15,-1,1,0.09745911847639757,-1.5195611778622697,1.3325322494857672,0.6058950426141152,1.374863107692906,2.1138572692871094,0.0
16,1,16,1,-1,-0.7246328672722812,-0.7931961686527604,1.3325322494857672,0.5951627479217841,1.374863107692906,3.186891794204712,0.0
